id,title,category,subcategory,source_type,health,item_count,last_success,url,rss_url,atom_url,json_url,ics_url
probate-sagadahoc,Sagadahoc County Probate Court,Probate Courts,Sagadahoc County,page_monitor,ok,4,2026-09-02T21:03:51.359490+00:00,https://www.sagadahoccountyme.gov/departments/register_of_probate.php,https://bedardandy.github.io/maine-government-feeds/feeds/rss/probate-sagadahoc.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/probate-sagadahoc.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/probate-sagadahoc.json,https://bedardandy.github.io/maine-government-feeds/calendar/probate-sagadahoc.ics
probate-somerset,Somerset County Probate Court,Probate Courts,Somerset County,page_monitor,ok,50,2026-09-02T21:03:51.438971+00:00,https://somersetcountyme.gov/probate-office/,https://bedardandy.github.io/maine-government-feeds/feeds/rss/probate-somerset.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/probate-somerset.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/probate-somerset.json,https://bedardandy.github.io/maine-government-feeds/calendar/probate-somerset.ics
probate-waldo,Waldo County Probate Court,Probate Courts,Waldo County,page_monitor,ok,1,2026-09-02T21:03:52.054957+00:00,https://www.waldocountyme.gov/177/Registry-of-Probate,https://bedardandy.github.io/maine-government-feeds/feeds/rss/probate-waldo.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/probate-waldo.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/probate-waldo.json,https://bedardandy.github.io/maine-government-feeds/calendar/probate-waldo.ics
probate-washington,Washington County Probate Court,Probate Courts,Washington County,page_monitor,failing,1,2026-07-05T10:23:53.530936+00:00,https://washingtoncountymaine.com/probate-forms/,https://bedardandy.github.io/maine-government-feeds/feeds/rss/probate-washington.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/probate-washington.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/probate-washington.json,https://bedardandy.github.io/maine-government-feeds/calendar/probate-washington.ics
probate-york,York County Probate Court,Probate Courts,York County,page_monitor,ok,2,2026-09-02T21:03:53.925762+00:00,https://www.yorkcountymaine.gov/registry-of-probate,https://bedardandy.github.io/maine-government-feeds/feeds/rss/probate-york.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/probate-york.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/probate-york.json,https://bedardandy.github.io/maine-government-feeds/calendar/probate-york.ics
digitalmaine-ag-docs,DigitalMaine — Attorney General's Documents (recent additions),Maine Document Repositories,AG documents,native_rss,ok,21,2026-09-02T21:03:54.373039+00:00,https://digitalmaine.com/ag_docs/,https://bedardandy.github.io/maine-government-feeds/feeds/rss/digitalmaine-ag-docs.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/digitalmaine-ag-docs.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/digitalmaine-ag-docs.json,https://bedardandy.github.io/maine-government-feeds/calendar/digitalmaine-ag-docs.ics
digitalmaine-puc-docs,DigitalMaine — Public Utilities Commission Documents (recent additions),Maine Document Repositories,PUC documents,native_rss,ok,20,2026-09-02T21:03:56.615065+00:00,https://digitalmaine.com/puc_docs/,https://bedardandy.github.io/maine-government-feeds/feeds/rss/digitalmaine-puc-docs.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/digitalmaine-puc-docs.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/digitalmaine-puc-docs.json,https://bedardandy.github.io/maine-government-feeds/calendar/digitalmaine-puc-docs.ics
digitalmaine-buc-docs,DigitalMaine — Unemployment Insurance Commission Documents (recent additions),Maine Document Repositories,Unemployment insurance documents,native_rss,ok,11,2026-09-02T21:03:58.617999+00:00,https://digitalmaine.com/buc_docs/,https://bedardandy.github.io/maine-government-feeds/feeds/rss/digitalmaine-buc-docs.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/digitalmaine-buc-docs.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/digitalmaine-buc-docs.json,https://bedardandy.github.io/maine-government-feeds/calendar/digitalmaine-buc-docs.ics
all,Maine Government Feeds — Everything,Combined Feeds,All sources combined,aggregate,,,,https://bedardandy.github.io/maine-government-feeds,https://bedardandy.github.io/maine-government-feeds/feeds/rss/all.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/all.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/all.json,https://bedardandy.github.io/maine-government-feeds/calendar/all.ics
category-federal-maine-related,Maine Government Feeds — Federal Maine-Related,Combined Feeds,Everything in Federal Maine-Related,aggregate,,,,https://bedardandy.github.io/maine-government-feeds,https://bedardandy.github.io/maine-government-feeds/feeds/rss/category-federal-maine-related.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/category-federal-maine-related.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/category-federal-maine-related.json,https://bedardandy.github.io/maine-government-feeds/calendar/category-federal-maine-related.ics
category-federal-practice-areas,Maine Government Feeds — Federal Practice Areas,Combined Feeds,Everything in Federal Practice Areas,aggregate,,,,https://bedardandy.github.io/maine-government-feeds,https://bedardandy.github.io/maine-government-feeds/feeds/rss/category-federal-practice-areas.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/category-federal-practice-areas.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/category-federal-practice-areas.json,https://bedardandy.github.io/maine-government-feeds/calendar/category-federal-practice-areas.ics
category-governor-executive-branch,Maine Government Feeds — Governor / Executive Branch,Combined Feeds,Everything in Governor / Executive Branch,aggregate,,,,https://bedardandy.github.io/maine-government-feeds,https://bedardandy.github.io/maine-government-feeds/feeds/rss/category-governor-executive-branch.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/category-governor-executive-branch.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/category-governor-executive-branch.json,https://bedardandy.github.io/maine-government-feeds/calendar/category-governor-executive-branch.ics
category-maine-agencies,Maine Government Feeds — Maine Agencies,Combined Feeds,Everything in Maine Agencies,aggregate,,,,https://bedardandy.github.io/maine-government-feeds,https://bedardandy.github.io/maine-government-feeds/feeds/rss/category-maine-agencies.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/category-maine-agencies.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/category-maine-agencies.json,https://bedardandy.github.io/maine-government-feeds/calendar/category-maine-agencies.ics
category-maine-attorney-general,Maine Government Feeds — Maine Attorney General,Combined Feeds,Everything in Maine Attorney General,aggregate,,,,https://bedardandy.github.io/maine-government-feeds,https://bedardandy.github.io/maine-government-feeds/feeds/rss/category-maine-attorney-general.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/category-maine-attorney-general.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/category-maine-attorney-general.json,https://bedardandy.github.io/maine-government-feeds/calendar/category-maine-attorney-general.ics
category-maine-attorney-regulation,Maine Government Feeds — Maine Attorney Regulation,Combined Feeds,Everything in Maine Attorney Regulation,aggregate,,,,https://bedardandy.github.io/maine-government-feeds,https://bedardandy.github.io/maine-government-feeds/feeds/rss/category-maine-attorney-regulation.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/category-maine-attorney-regulation.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/category-maine-attorney-regulation.json,https://bedardandy.github.io/maine-government-feeds/calendar/category-maine-attorney-regulation.ics
category-maine-document-repositories,Maine Government Feeds — Maine Document Repositories,Combined Feeds,Everything in Maine Document Repositories,aggregate,,,,https://bedardandy.github.io/maine-government-feeds,https://bedardandy.github.io/maine-government-feeds/feeds/rss/category-maine-document-repositories.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/category-maine-document-repositories.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/category-maine-document-repositories.json,https://bedardandy.github.io/maine-government-feeds/calendar/category-maine-document-repositories.ics
category-maine-human-rights-commission,Maine Government Feeds — Maine Human Rights Commission,Combined Feeds,Everything in Maine Human Rights Commission,aggregate,,,,https://bedardandy.github.io/maine-government-feeds,https://bedardandy.github.io/maine-government-feeds/feeds/rss/category-maine-human-rights-commission.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/category-maine-human-rights-commission.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/category-maine-human-rights-commission.json,https://bedardandy.github.io/maine-government-feeds/calendar/category-maine-human-rights-commission.ics
category-maine-judicial-branch,Maine Government Feeds — Maine Judicial Branch,Combined Feeds,Everything in Maine Judicial Branch,aggregate,,,,https://bedardandy.github.io/maine-government-feeds,https://bedardandy.github.io/maine-government-feeds/feeds/rss/category-maine-judicial-branch.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/category-maine-judicial-branch.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/category-maine-judicial-branch.json,https://bedardandy.github.io/maine-government-feeds/calendar/category-maine-judicial-branch.ics
category-maine-legislature,Maine Government Feeds — Maine Legislature,Combined Feeds,Everything in Maine Legislature,aggregate,,,,https://bedardandy.github.io/maine-government-feeds,https://bedardandy.github.io/maine-government-feeds/feeds/rss/category-maine-legislature.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/category-maine-legislature.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/category-maine-legislature.json,https://bedardandy.github.io/maine-government-feeds/calendar/category-maine-legislature.ics
category-maine-revenue-services,Maine Government Feeds — Maine Revenue Services,Combined Feeds,Everything in Maine Revenue Services,aggregate,,,,https://bedardandy.github.io/maine-government-feeds,https://bedardandy.github.io/maine-government-feeds/feeds/rss/category-maine-revenue-services.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/category-maine-revenue-services.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/category-maine-revenue-services.json,https://bedardandy.github.io/maine-government-feeds/calendar/category-maine-revenue-services.ics
category-maine-secretary-of-state,Maine Government Feeds — Maine Secretary of State,Combined Feeds,Everything in Maine Secretary of State,aggregate,,,,https://bedardandy.github.io/maine-government-feeds,https://bedardandy.github.io/maine-government-feeds/feeds/rss/category-maine-secretary-of-state.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/category-maine-secretary-of-state.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/category-maine-secretary-of-state.json,https://bedardandy.github.io/maine-government-feeds/calendar/category-maine-secretary-of-state.ics
category-maine-workers-compensation-board,Maine Government Feeds — Maine Workers' Compensation Board,Combined Feeds,Everything in Maine Workers' Compensation Board,aggregate,,,,https://bedardandy.github.io/maine-government-feeds,https://bedardandy.github.io/maine-government-feeds/feeds/rss/category-maine-workers-compensation-board.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/category-maine-workers-compensation-board.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/category-maine-workers-compensation-board.json,https://bedardandy.github.io/maine-government-feeds/calendar/category-maine-workers-compensation-board.ics
category-probate-courts,Maine Government Feeds — Probate Courts,Combined Feeds,Everything in Probate Courts,aggregate,,,,https://bedardandy.github.io/maine-government-feeds,https://bedardandy.github.io/maine-government-feeds/feeds/rss/category-probate-courts.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/category-probate-courts.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/category-probate-courts.json,https://bedardandy.github.io/maine-government-feeds/calendar/category-probate-courts.ics
category-registries-of-deeds,Maine Government Feeds — Registries of Deeds,Combined Feeds,Everything in Registries of Deeds,aggregate,,,,https://bedardandy.github.io/maine-government-feeds,https://bedardandy.github.io/maine-government-feeds/feeds/rss/category-registries-of-deeds.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/category-registries-of-deeds.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/category-registries-of-deeds.json,https://bedardandy.github.io/maine-government-feeds/calendar/category-registries-of-deeds.ics
daily-digest,Maine Government Feeds — Daily Digest,Combined Feeds,One item per day,aggregate,,,,https://bedardandy.github.io/maine-government-feeds,https://bedardandy.github.io/maine-government-feeds/feeds/rss/daily-digest.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/daily-digest.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/daily-digest.json,https://bedardandy.github.io/maine-government-feeds/calendar/daily-digest.ics
role-real-estate-title,Curated — Real Estate & Title,Curated Practice-Area Feeds,Real Estate & Title,curated-role,,,,https://bedardandy.github.io/maine-government-feeds/feeds/rss/role-real-estate-title.xml,https://bedardandy.github.io/maine-government-feeds/feeds/rss/role-real-estate-title.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/role-real-estate-title.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/role-real-estate-title.json,https://bedardandy.github.io/maine-government-feeds/calendar/role-real-estate-title.ics
role-estate-probate,Curated — Estate Planning & Probate,Curated Practice-Area Feeds,Estate Planning & Probate,curated-role,,,,https://bedardandy.github.io/maine-government-feeds/feeds/rss/role-estate-probate.xml,https://bedardandy.github.io/maine-government-feeds/feeds/rss/role-estate-probate.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/role-estate-probate.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/role-estate-probate.json,https://bedardandy.github.io/maine-government-feeds/calendar/role-estate-probate.ics
role-bankruptcy,Curated — Bankruptcy & Creditor-Debtor,Curated Practice-Area Feeds,Bankruptcy & Creditor-Debtor,curated-role,,,,https://bedardandy.github.io/maine-government-feeds/feeds/rss/role-bankruptcy.xml,https://bedardandy.github.io/maine-government-feeds/feeds/rss/role-bankruptcy.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/role-bankruptcy.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/role-bankruptcy.json,https://bedardandy.github.io/maine-government-feeds/calendar/role-bankruptcy.ics
role-business-corporate,Curated — Business & Corporate,Curated Practice-Area Feeds,Business & Corporate,curated-role,,,,https://bedardandy.github.io/maine-government-feeds/feeds/rss/role-business-corporate.xml,https://bedardandy.github.io/maine-government-feeds/feeds/rss/role-business-corporate.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/role-business-corporate.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/role-business-corporate.json,https://bedardandy.github.io/maine-government-feeds/calendar/role-business-corporate.ics
role-employment-labor,Curated — Employment & Labor,Curated Practice-Area Feeds,Employment & Labor,curated-role,,,,https://bedardandy.github.io/maine-government-feeds/feeds/rss/role-employment-labor.xml,https://bedardandy.github.io/maine-government-feeds/feeds/rss/role-employment-labor.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/role-employment-labor.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/role-employment-labor.json,https://bedardandy.github.io/maine-government-feeds/calendar/role-employment-labor.ics
role-civil-litigation-appellate,Curated — Civil Litigation & Appellate,Curated Practice-Area Feeds,Civil Litigation & Appellate,curated-role,,,,https://bedardandy.github.io/maine-government-feeds/feeds/rss/role-civil-litigation-appellate.xml,https://bedardandy.github.io/maine-government-feeds/feeds/rss/role-civil-litigation-appellate.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/role-civil-litigation-appellate.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/role-civil-litigation-appellate.json,https://bedardandy.github.io/maine-government-feeds/calendar/role-civil-litigation-appellate.ics
role-criminal-defense,Curated — Criminal Defense,Curated Practice-Area Feeds,Criminal Defense,curated-role,,,,https://bedardandy.github.io/maine-government-feeds/feeds/rss/role-criminal-defense.xml,https://bedardandy.github.io/maine-government-feeds/feeds/rss/role-criminal-defense.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/role-criminal-defense.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/role-criminal-defense.json,https://bedardandy.github.io/maine-government-feeds/calendar/role-criminal-defense.ics
role-family-law,Curated — Family Law,Curated Practice-Area Feeds,Family Law,curated-role,,,,https://bedardandy.github.io/maine-government-feeds/feeds/rss/role-family-law.xml,https://bedardandy.github.io/maine-government-feeds/feeds/rss/role-family-law.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/role-family-law.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/role-family-law.json,https://bedardandy.github.io/maine-government-feeds/calendar/role-family-law.ics
role-consumer-protection,Curated — Consumer Protection,Curated Practice-Area Feeds,Consumer Protection,curated-role,,,,https://bedardandy.github.io/maine-government-feeds/feeds/rss/role-consumer-protection.xml,https://bedardandy.github.io/maine-government-feeds/feeds/rss/role-consumer-protection.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/role-consumer-protection.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/role-consumer-protection.json,https://bedardandy.github.io/maine-government-feeds/calendar/role-consumer-protection.ics
role-tax,Curated — Tax,Curated Practice-Area Feeds,Tax,curated-role,,,,https://bedardandy.github.io/maine-government-feeds/feeds/rss/role-tax.xml,https://bedardandy.github.io/maine-government-feeds/feeds/rss/role-tax.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/role-tax.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/role-tax.json,https://bedardandy.github.io/maine-government-feeds/calendar/role-tax.ics
role-securities-financial,Curated — Securities & Financial Regulation,Curated Practice-Area Feeds,Securities & Financial Regulation,curated-role,,,,https://bedardandy.github.io/maine-government-feeds/feeds/rss/role-securities-financial.xml,https://bedardandy.github.io/maine-government-feeds/feeds/rss/role-securities-financial.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/role-securities-financial.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/role-securities-financial.json,https://bedardandy.github.io/maine-government-feeds/calendar/role-securities-financial.ics
role-healthcare-human-services,Curated — Healthcare & Human Services,Curated Practice-Area Feeds,Healthcare & Human Services,curated-role,,,,https://bedardandy.github.io/maine-government-feeds/feeds/rss/role-healthcare-human-services.xml,https://bedardandy.github.io/maine-government-feeds/feeds/rss/role-healthcare-human-services.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/role-healthcare-human-services.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/role-healthcare-human-services.json,https://bedardandy.github.io/maine-government-feeds/calendar/role-healthcare-human-services.ics
role-environmental-land-use,Curated — Environmental & Land Use,Curated Practice-Area Feeds,Environmental & Land Use,curated-role,,,,https://bedardandy.github.io/maine-government-feeds/feeds/rss/role-environmental-land-use.xml,https://bedardandy.github.io/maine-government-feeds/feeds/rss/role-environmental-land-use.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/role-environmental-land-use.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/role-environmental-land-use.json,https://bedardandy.github.io/maine-government-feeds/calendar/role-environmental-land-use.ics
role-professional-responsibility,Curated — Professional Responsibility & Ethics,Curated Practice-Area Feeds,Professional Responsibility & Ethics,curated-role,,,,https://bedardandy.github.io/maine-government-feeds/feeds/rss/role-professional-responsibility.xml,https://bedardandy.github.io/maine-government-feeds/feeds/rss/role-professional-responsibility.xml,https://bedardandy.github.io/maine-government-feeds/feeds/atom/role-professional-responsibility.xml,https://bedardandy.github.io/maine-government-feeds/feeds/json/role-professional-responsibility.json,https://bedardandy.github.io/maine-government-feeds/calendar/role-professional-responsibility.ics
